	Cluster_0	Cluster_1	Cluster_2
CRYBA4	5.415127817745804	5.4049919540229885	5.4250137931034494
CRYBB1	5.441718225419664	5.475379310344827	5.436275862068965
CRYBB2	6.189334292565947	6.148805747126437	6.333398275862068
CRYBB3	5.283644124700239	5.291051724137931	5.334348275862069
CRYBG3	5.4473352517985605	5.497432183908046	5.457993103448275
CRYGA	5.643562350119904	5.649458620689655	5.643620689655172
CRYGB	5.437468345323741	5.448587356321839	5.428920689655172
CRYGC	5.277431175059951	5.296859770114942	5.2665827586206895
CRYGD	5.336987769784173	5.343345977011494	5.313248275862068
CRYGN	5.469474820143884	5.4857724137931045	5.4863793103448275
CRYGS	6.516014628297362	6.408387356321838	6.440434482758621
CRYL1	7.234159712230215	7.319320689655173	6.75916551724138
CRYM	5.549888729016787	5.676002298850574	5.481775862068965
CRYM-AS1	5.572611270983214	5.608085057471263	5.573472413793104
CRYZ	8.53341654676259	8.087066666666669	8.039113793103448
CRYZL1	7.506942925659472	7.318813793103447	7.345546551724139
CS	7.512118465227817	7.4951620689655165	7.47368448275862
CSAD	7.750144364508393	7.029640229885056	6.89011724137931
CSAG1	5.450938848920864	5.525086206896551	5.622270689655172
CSAG3	5.433445323741007	5.5264310344827585	5.677670689655172
CSDC2	5.839086810551558	5.771642528735633	5.662072413793103
CSDE1	6.427822062350119	6.4380103448275845	6.57695
CSE1L	9.628288729016786	9.537541379310344	10.068877586206897
CSF1	5.428599999999999	5.454682758620691	5.4669275862068964
CSF1R	9.824862110311752	10.533698850574714	10.072731034482759
CSF2	5.297045803357314	5.395335632183909	5.411868965517242
CSF2RA	6.372987529976018	7.12400459770115	6.651865517241379
CSF2RB	5.387364988009592	5.476358620689655	5.4023206896551725
CSF3	5.327337889688249	5.3481057471264375	5.326968965517242
CSF3R	6.667465467625899	6.701625287356323	6.279327586206897
CSGALNACT1	5.739445803357314	6.03926551724138	5.8833051724137935
CSGALNACT2	6.080809832134292	6.197034482758623	6.180441379310345
CSH1	5.29565587529976	5.305728735632184	5.284479310344826
CSH2	5.36674964028777	5.37565632183908	5.380553448275863
CSHL1	5.489490407673861	5.501567816091954	5.478918965517241
CSK	9.337369304556354	9.640563218390804	9.57909827586207
CSMD1	5.452999520383694	5.501367816091954	5.494067241379311
CSMD2	5.750903836930456	5.880536781609196	5.858237931034484
CSMD3	5.294818465227817	5.2975839080459775	5.2703810344827575
CSN1S1	5.4535491606714634	5.465836781609195	5.700103448275862
CSN1S2AP	5.397386570743405	5.370750574712644	5.538206896551723
CSN2	5.376097841726618	5.3619	5.458784482758621
CSN3	5.53553165467626	5.492468965517242	7.738675862068966
CSNK1A1	6.5819448441247	6.610867816091954	6.313644827586207
