0  -0.0337894
0  -0.0312849
0  -0.0181007
0  -0.0175726
0  -0.0167872
0  -0.0135574
0  -0.012574
0  -0.011938
0  -0.0114624
0  -0.0110947
0  -0.0108886
0  -0.0107158
0  -0.0098873
0  -0.00961178
0  -0.00766513
0  -0.00606013
0  -0.00566511
0  -0.00536162
0  -0.00488532
0  -0.00485335
0  -0.0048395
0  -0.00359357
0  -0.00323844
0  -0.00235357
0  -0.00228983
0  -0.00146365
0  -0.00142355
0  -0.000599953
0  -0.000581512
0  0.000493582
0  0.00121077
0  0.00263561
0  0.00292576
0  0.00416332
0  0.00426873
0  0.00521905
0  0.00554958
0  0.00730217
0  0.00817221
0  0.00824356
0  0.00916638
0  0.0102008
0  0.010489
0  0.0110265
0  0.0110378
0  0.011233
0  0.0112838
0  0.011796
0  0.0121276
0  0.0130651
0  0.0142412
0  0.0146053
0  0.0176831
0  0.0178578
0  0.0185115
0  0.0191198
0  0.0192124
0  0.0217265
0  0.023248
0  0.026041
0  0.026842
0  0.027707
0  0.0300615
1  -0.111391
1  -0.110934
1  -0.109639
1  -0.108731
1  -0.10872
1  -0.107189
1  -0.105132
1  -0.105041
1  -0.105022
1  -0.104443
1  -0.103961
1  -0.103084
1  -0.103047
1  -0.10284
1  -0.102732
1  -0.10262
1  -0.102492
1  -0.102338
1  -0.101913
1  -0.101739
1  -0.101651
1  -0.101618
1  -0.10149
1  -0.101489
1  -0.101465
1  -0.101376
1  -0.10112
1  -0.101046
1  -0.101023
1  -0.100615
1  -0.100569
1  -0.100504
1  -0.100087
1  -0.100004
1  -0.0999077
1  -0.0997288
1  -0.0993545
1  -0.0993501
1  -0.0992019
1  -0.0990909
1  -0.0990644
1  -0.098543
1  -0.0983279
1  -0.0983003
1  -0.0980025
1  -0.097804
1  -0.0977183
1  -0.0977135
1  -0.0973356
1  -0.0973217
1  -0.0973193
1  -0.0967762
1  -0.0964468
1  -0.0964422
1  -0.0964138
1  -0.0963945
1  -0.0963609
1  -0.0962869
1  -0.0961425
1  -0.0961097
1  -0.0960782
1  -0.0960256
1  -0.0960013
1  -0.095911
1  -0.095884
1  -0.0957573
1  -0.0956188
1  -0.0953331
1  -0.0953256
1  -0.0952801
1  -0.0951895
1  -0.0951645
1  -0.0950707
1  -0.0950275
1  -0.0950065
1  -0.0949383
1  -0.0948609
1  -0.0947978
1  -0.0947792
1  -0.0946842
1  -0.0946611
1  -0.094659
1  -0.0946293
1  -0.0944657
1  -0.0943729
1  -0.0943475
1  -0.0942823
1  -0.0940967
1  -0.0940887
1  -0.0939577
1  -0.0939552
1  -0.0939182
1  -0.0939035
1  -0.0936789
1  -0.0936772
1  -0.0936035
1  -0.093453
1  -0.0933847
1  -0.0933736
1  -0.0931263
1  -0.0930581
1  -0.0929214
1  -0.0928815
1  -0.0928554
1  -0.092821
1  -0.0927895
1  -0.0927889
1  -0.0927279
1  -0.0926779
1  -0.0925353
1  -0.092493
1  -0.0924267
1  -0.0923838
1  -0.0923415
1  -0.0923308
1  -0.0921759
1  -0.092118
1  -0.0920072
1  -0.0915194
1  -0.0914572
1  -0.0914387
1  -0.0914079
1  -0.0912329
1  -0.0910711
1  -0.0910597
1  -0.0910054
1  -0.0909811
1  -0.0907825
1  -0.0907747
1  -0.0906504
1  -0.0904587
1  -0.0904474
1  -0.0902869
1  -0.0902264
1  -0.0901477
1  -0.0900915
1  -0.0900606
1  -0.0898722
1  -0.089845
1  -0.089831
1  -0.0898034
1  -0.0897834
1  -0.0897513
1  -0.0897337
1  -0.0897122
1  -0.0896406
1  -0.0895692
1  -0.0894264
1  -0.0894225
1  -0.0891791
1  -0.0890748
1  -0.0889857
1  -0.0889703
1  -0.0887681
1  -0.0886096
1  -0.0882854
1  -0.0882603
1  -0.0882486
1  -0.0882007
1  -0.0880949
1  -0.0878735
1  -0.0878494
1  -0.0878432
1  -0.0878201
1  -0.0877714
1  -0.087674
1  -0.0875554
1  -0.0874799
1  -0.0873969
1  -0.0873246
1  -0.0873135
1  -0.0871594
1  -0.0869277
1  -0.0869175
1  -0.0867755
1  -0.0867517
1  -0.0865771
1  -0.0865563
1  -0.0865316
1  -0.0863064
1  -0.0862833
1  -0.0862673
1  -0.0862292
1  -0.0859807
1  -0.0859655
1  -0.0857916
1  -0.0857192
1  -0.0857136
1  -0.0856089
1  -0.0856011
1  -0.0855842
1  -0.0853994
1  -0.085348
1  -0.0851664
1  -0.0851475
1  -0.0850619
1  -0.0850044
1  -0.0849894
1  -0.0849788
1  -0.0848973
1  -0.0848859
1  -0.0848396
1  -0.0848242
1  -0.084706
1  -0.0847048
1  -0.084617
1  -0.0844576
1  -0.0843864
1  -0.0842575
1  -0.0842104
1  -0.0841004
1  -0.0840804
1  -0.0840285
1  -0.083902
1  -0.0836246
1  -0.0835963
1  -0.083353
1  -0.0833155
1  -0.0832037
1  -0.0832011
1  -0.0831442
1  -0.0831278
1  -0.0829618
1  -0.0828021
1  -0.0826824
1  -0.0826684
1  -0.0826191
1  -0.0826158
1  -0.0826093
1  -0.0824258
1  -0.082393
1  -0.0818404
1  -0.0818041
1  -0.0816359
1  -0.0815142
1  -0.0811725
1  -0.0809769
1  -0.0809428
1  -0.0802489
1  -0.080242
1  -0.080212
1  -0.0800535
1  -0.0800366
1  -0.0799271
1  -0.0798365
1  -0.0798174
1  -0.079471
1  -0.0793535
1  -0.0789821
1  -0.0788567
1  -0.0787146
1  -0.0784259
1  -0.0783098
1  -0.0779125
1  -0.0777965
1  -0.0777187
1  -0.0776434
1  -0.077188
1  -0.0764985
1  -0.0764566
1  -0.0762801
1  -0.0761366
1  -0.075814
1  -0.0757984
1  -0.0756817
1  -0.0750412
1  -0.0748298
1  -0.0732831
1  -0.0719997
1  -0.0714268
2  -0.0833501
2  -0.0831831
2  -0.0813284
2  -0.0807253
2  -0.0791731
2  -0.0785922
2  -0.0780177
2  -0.0778913
2  -0.0767883
2  -0.0764549
2  -0.0762131
2  -0.075884
2  -0.0758318
2  -0.0756378
2  -0.0750197
2  -0.0749883
2  -0.0746034
2  -0.0745736
2  -0.0744681
2  -0.0741867
2  -0.0738117
2  -0.0737174
2  -0.0735701
2  -0.0730995
2  -0.0718868
2  -0.071709
2  -0.07155
2  -0.0711029
2  -0.0710527
2  -0.0702102
2  -0.0700022
2  -0.0695954
2  -0.0693979
2  -0.069278
2  -0.0691794
2  -0.0690952
2  -0.0689337
2  -0.0688943
2  -0.0687881
2  -0.0686995
2  -0.0686769
2  -0.0684995
2  -0.0682798
2  -0.0679512
2  -0.0675291
2  -0.0674122
2  -0.0673142
2  -0.0672331
2  -0.0671266
2  -0.0667944
2  -0.066793
2  -0.0664876
2  -0.0664548
2  -0.0663795
2  -0.0663044
2  -0.0662419
2  -0.0661873
2  -0.0661593
2  -0.0657931
2  -0.0657209
2  -0.0656682
2  -0.0655239
2  -0.0654237
2  -0.0652492
2  -0.0651852
2  -0.0651749
2  -0.0651663
2  -0.0649901
2  -0.0648811
2  -0.0647631
2  -0.0646635
2  -0.0646199
2  -0.0645476
2  -0.0645153
2  -0.0644487
2  -0.0643082
2  -0.0640929
2  -0.0640605
2  -0.0640254
2  -0.0637824
2  -0.0636771
2  -0.0636328
2  -0.0634663
2  -0.0634239
2  -0.0630539
2  -0.063012
2  -0.0629577
2  -0.0626127
2  -0.0625792
2  -0.0625649
2  -0.0623887
2  -0.0623029
2  -0.0622254
2  -0.0621788
2  -0.0621142
2  -0.0618704
2  -0.0618303
2  -0.0618044
2  -0.0616565
2  -0.0616336
2  -0.0615971
2  -0.0615316
2  -0.0614668
2  -0.0613598
2  -0.0611981
2  -0.0611832
2  -0.0611709
2  -0.0610217
2  -0.0607333
2  -0.0606647
2  -0.0605701
2  -0.0604865
2  -0.0604761
2  -0.0603696
2  -0.0602889
2  -0.0602192
2  -0.0600922
2  -0.0599767
2  -0.0599344
2  -0.0599157
2  -0.0596247
2  -0.059199
2  -0.0588936
2  -0.0588035
2  -0.0584358
2  -0.0582541
2  -0.0581903
2  -0.0580606
2  -0.0580357
2  -0.0579754
2  -0.0579137
2  -0.0578122
2  -0.0577191
2  -0.0574148
2  -0.05723
2  -0.0571149
2  -0.0570864
2  -0.0566585
2  -0.0564857
2  -0.0561424
2  -0.0561081
2  -0.055998
2  -0.0559728
2  -0.0558744
2  -0.0558597
2  -0.0557698
2  -0.0556453
2  -0.0556129
2  -0.0547876
2  -0.0547577
2  -0.0547462
2  -0.054732
2  -0.0547137
2  -0.0546655
2  -0.0546347
2  -0.0545966
2  -0.0541369
2  -0.0535014
2  -0.0532814
2  -0.0532802
2  -0.0530449
2  -0.0530199
2  -0.0529606
2  -0.0527911
2  -0.0527423
2  -0.0526889
2  -0.0526101
2  -0.0525525
2  -0.052197
2  -0.051857
2  -0.0517016
2  -0.0516802
2  -0.0516787
2  -0.0516179
2  -0.0516174
2  -0.0512467
2  -0.0510005
2  -0.0506855
2  -0.0504227
2  -0.05039
2  -0.0500895
2  -0.0499483
2  -0.0498651
2  -0.0495176
2  -0.0493385
2  -0.0489089
2  -0.0480254
2  -0.0473926
2  -0.0471559
2  -0.0462278
2  -0.0461523
2  -0.0459319
2  -0.045883
2  -0.0458404
2  -0.0454809
2  -0.0453559
2  -0.045053
2  -0.0445754
2  -0.0432671
2  -0.0428211
2  -0.0427669
2  -0.0426774
2  -0.0424561
2  -0.0419511
2  -0.0418628
2  -0.0415955
2  -0.0407063
2  -0.0406041
2  -0.0405696
2  -0.039972
2  -0.0390637
2  -0.038761
2  -0.0385861
2  -0.0381521
2  -0.0378757
2  -0.0371049
2  -0.0368673
2  -0.0368535
2  -0.0339425
2  -0.0339038
2  -0.0335639
2  -0.0333178
2  -0.0327199
2  -0.0323206
2  -0.0318934
2  -0.0315467
2  -0.0313073
2  -0.0309386
2  -0.0307284
