MB-0002	0.00944756
MB-0010	0.0189299
MB-0036	0.0101439
MB-0059	0.104628
MB-0060	-0.00958169
MB-0101	-0.00628457
MB-0109	0.00780522
MB-0111	0.0421352
MB-0114	0.0144665
MB-0115	0.0461746
MB-0123	0.0144368
MB-0125	-0.0270938
MB-0126	0.133049
MB-0128	-0.0181969
MB-0130	0.099025
MB-0131	0.000814659
MB-0136	0.00278554
MB-0138	0.0306865
MB-0142	0.0326459
MB-0145	0.0283651
MB-0148	0.00113018
MB-0149	0.0309645
MB-0150	-0.0248884
MB-0152	0.0225109
MB-0153	0.0199678
MB-0154	0.0171299
MB-0155	0.00727551
MB-0157	0.0419598
MB-0158	0.0391502
MB-0159	0.0326383
MB-0164	0.0323077
MB-0168	0.00295904
MB-0169	-0.0567593
MB-0171	-0.0284283
MB-0174	0.0336961
MB-0175	0.0158377
MB-0180	-0.00449328
MB-0184	0.101227
MB-0192	0.0293322
MB-0201	-0.0141059
MB-0204	0.0923963
MB-0205	-0.0045823
MB-0209	0.0311419
MB-0214	0.041247
MB-0215	0.0679155
MB-0222	0.00695637
MB-0224	0.115275
MB-0225	0.0321356
MB-0227	-0.0392132
MB-0229	0.0211344
MB-0230	0.0474191
MB-0231	0.108396
MB-0232	0.0256852
MB-0234	0.0733539
MB-0236	0.00709302
MB-0239	0.0024429
MB-0242	-0.0320273
MB-0245	0.0717455
MB-0248	0.0523783
MB-0249	0.00130982
MB-0253	-0.0303863
MB-0258	0.021488
MB-0260	0.0072456
MB-0263	0.0168193
MB-0270	0.0241969
MB-0275	-0.0550669
MB-0279	0.012769
MB-0280	0.00275435
MB-0286	-0.0262796
MB-0290	0.0176431
MB-0293	-0.023444
MB-0294	-0.0230779
MB-0299	-0.0286461
MB-0303	0.0562795
MB-0308	0.0192854
MB-0311	0.0139925
MB-0312	-0.0367334
MB-0316	0.0456891
MB-0318	-0.0113734
MB-0320	0.0219691
MB-0325	-0.00761656
MB-0327	0.0300908
MB-0335	-0.00750722
MB-0347	0.00119276
MB-0348	0.086571
MB-0356	-0.0178386
MB-0365	0.0771047
MB-0366	0.0758807
MB-0372	0.022368
MB-0377	-0.00140256
MB-0381	0.00727146
MB-0383	-0.0210901
MB-0394	0.0748753
MB-0396	-0.0162715
MB-0397	0.0110179
MB-0401	0.0423153
MB-0402	0.00962799
MB-0403	0.0335297
MB-0405	0.0155927
MB-0407	-0.0629681
MB-0410	-0.00682458
MB-0414	0.0106445
MB-0420	0.0368561
MB-0421	0.0167228
MB-0423	-0.0391722
MB-0432	0.0314021
MB-0436	0.025277
MB-0439	0.0831066
MB-0443	0.0064948
MB-0446	0.0430186
MB-0451	0.0104294
MB-0452	0.00623247
MB-0454	0.0242045
MB-0455	0.0253232
MB-0460	-0.0202215
MB-0462	0.0292062
MB-0463	-0.00573849
MB-0467	-0.0199103
MB-0471	-0.0231319
MB-0472	0.0311993
MB-0475	0.00471939
MB-0476	0.0293706
MB-0479	-0.00775272
MB-0480	0.0374429
MB-0481	-0.0177179
MB-0486	-0.0354305
MB-0487	-0.0614579
MB-0488	-0.0067988
MB-0489	0.0488336
MB-0491	0.000853134
MB-0492	0.10685
MB-0497	-0.0415051
MB-0500	-0.00764805
MB-0501	0.0421888
MB-0503	-0.0355551
MB-0504	0.0218432
MB-0507	-0.00615837
MB-0508	-0.0012052
MB-0509	0.00179495
MB-0511	0.0965847
MB-0516	0.0403429
MB-0517	-0.0482324
MB-0524	0.00252736
MB-0525	0.0208471
MB-0535	0.0787749
MB-0536	0.0144619
MB-0539	0.0303938
MB-0540	-0.00175772
MB-0541	-0.0488383
MB-0547	0.00749625
MB-0554	0.021676
MB-0558	0.0353779
MB-0559	-0.00924188
MB-0570	0.021551
MB-0571	0.00656944
MB-0573	-0.000115624
MB-0577	0.0474051
MB-0583	-0.00958443
MB-0584	0.0197376
MB-0588	0.0130341
MB-0591	0.010325
MB-0592	5.79067e-05
MB-0596	0.000728468
MB-0605	0.0256836
MB-0606	0.0325793
MB-0611	-0.00381597
MB-0613	0.024337
MB-0617	-0.00820799
MB-0618	-0.00210405
MB-0628	0.00945342
MB-0630	0.0187299
MB-0632	0.0175513
MB-0635	0.0406017
MB-0637	0.00166733
MB-0640	0.00993732
MB-0642	0.103183
MB-0654	-0.011869
MB-0655	0.00757751
MB-0656	0.0457749
MB-0657	-0.0133163
MB-0659	0.00426118
MB-0661	0.0155043
MB-0662	0.0195461
MB-0663	0.078948
MB-0869	0.0478872
MB-0874	-0.0419387
MB-0876	-0.00584419
MB-0880	0.0297022
MB-0907	0.0267869
MB-4000	0.0331416
MB-4001	0.0324755
MB-4003	0.00532452
MB-4004	0.0378814
MB-4011	0.0276765
MB-4012	0.0315653
MB-4120	0.0361793
MB-4139	0.0441304
MB-4140	0.0254688
MB-4141	0.0414883
MB-4145	0.0319758
MB-4154	-0.00412911
MB-4171	0.0266534
MB-4212	-0.0191683
MB-4230	0.0312965
MB-4266	0.0174655
MB-4289	0.0446906
MB-4293	0.0501388
MB-4343	0.015026
MB-4408	-0.0195945
MB-4421	0.0371358
MB-4529	0.0326555
MB-4616	0.0291949
MB-4618	0.0331604
MB-4630	0.0616037
MB-4639	0.0413748
MB-4640	0.0119138
MB-4643	-0.00240565
MB-4648	0.0259315
MB-4649	0.0307421
MB-4651	0.0121273
MB-4653	0.0283085
MB-4654	0.0304347
MB-4661	0.0512606
MB-4663	-0.00502545
MB-4665	0.0467221
MB-4667	-0.00677835
MB-4669	0.0348517
MB-4670	0.0547283
MB-4671	0.0145186
MB-4672	0.0219549
MB-4675	0.040498
MB-4679	0.0299839
MB-4681	0.0364661
MB-4682	0.0290427
MB-4691	0.0385126
MB-4692	0.0408087
MB-4694	0.0269963
MB-4696	0.0247744
MB-4697	0.0341846
MB-4701	0.0273779
MB-4702	0.0237839
MB-4704	-0.0259001
MB-4705	0.0258418
MB-4706	0.0219054
MB-4707	0.037221
MB-4709	0.0357078
MB-4710	0.0272704
MB-4712	-0.00694485
MB-4716	-0.00609477
MB-4717	0.0336387
MB-4718	0.00978403
MB-4722	0.0383487
MB-4723	0.0364705
MB-4724	0.0310344
MB-4730	0.0511621
MB-4735	0.0488837
MB-4738	-0.0183036
MB-4739	0.0123228
MB-4743	0.0141775
MB-4749	0.00586038
MB-4758	0.016654
MB-4762	-0.0123177
MB-4764	0.0241697
MB-4769	0.00956032
MB-4770	0.0436479
MB-4771	-0.00480731
MB-4782	-0.0344831
MB-4784	0.037586
MB-4785	0.000168697
MB-4787	0.0876713
MB-4790	-0.0360903
MB-4791	-0.000944905
MB-4796	-0.00745278
MB-4797	0.126492
MB-4800	-0.0269542
MB-4802	0.0308977
MB-4805	-0.046044
MB-4809	0.0411546
MB-4814	0.00886883
MB-4822	-0.019438
MB-4823	-0.0178341
MB-4825	-0.00875453
MB-4827	-0.0156669
