0  0.0559531
0  0.127561
0  0.127561
0  0.127561
0  0.127561
0  0.127561
0  0.127561
0  0.127561
0  0.127561
0  0.127561
0  0.127561
0  0.127561
0  0.127561
0  0.127561
0  0.127561
0  0.127561
0  0.127561
0  0.127561
0  0.127561
0  0.127561
0  0.127561
0  0.127561
0  0.127561
0  0.127561
0  0.127561
0  0.127561
0  0.127561
0  0.127561
0  0.127561
0  0.127561
0  0.133483
0  0.133483
0  0.133483
0  0.230045
0  0.230045
0  0.230045
0  0.512521
0  0.512521
0  0.512521
0  0.512521
0  0.512521
0  0.512521
0  0.523264
0  0.523264
0  0.562125
0  0.562125
0  0.562125
0  0.562125
0  0.562125
0  0.562125
0  0.562125
0  0.562125
0  0.562125
0  0.562125
0  0.562125
0  0.562125
0  0.562125
0  0.562125
0  0.562125
0  0.596588
0  0.596588
0  0.596588
0  0.596588
0  0.596588
0  0.596588
0  0.636691
0  0.636691
0  0.636691
0  0.681991
0  0.681991
0  0.681991
0  0.681991
0  0.681991
0  0.722125
0  0.722125
0  0.722125
0  0.722125
0  0.722125
0  0.722125
0  0.722125
0  0.722125
0  0.722125
0  0.722125
0  0.722125
0  0.749921
0  0.749921
0  0.789963
0  0.789963
0  0.789963
0  0.789963
0  0.819957
0  0.819957
0  0.819957
0  0.819957
0  0.819957
0  0.819957
0  0.835904
0  0.835904
0  0.835904
0  0.837642
0  0.837642
0  0.837642
0  0.837642
0  0.837642
0  0.837642
0  0.837642
0  0.837642
0  0.837642
0  0.837642
0  0.837642
0  0.837642
0  0.837642
0  0.837642
0  0.837642
0  0.837642
0  0.837642
0  0.837642
0  0.837642
0  0.837642
0  0.846657
0  0.846657
0  0.846657
0  0.846657
0  0.846657
0  0.846657
0  0.846657
0  0.846657
0  0.846657
0  0.846657
0  0.846657
0  0.846657
0  0.846657
0  0.846657
0  0.846657
0  0.846657
0  0.846657
0  0.846657
0  0.846657
0  0.846657
0  0.846657
0  0.846657
0  0.846657
0  0.846657
0  0.846657
0  0.846657
0  0.846657
0  0.846657
0  0.88145
0  0.88145
0  0.88145
0  0.88145
0  0.88145
0  0.88145
0  0.88145
0  0.88145
0  0.88145
0  0.882316
0  0.882316
0  0.882316
0  0.882316
0  0.882316
0  0.882316
0  0.882316
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.891481
0  0.905876
0  0.905876
0  0.905876
0  0.905876
0  0.905876
0  0.905876
0  0.905876
0  0.905876
0  0.905876
0  0.905876
0  0.905876
0  0.905876
0  0.905876
0  0.905876
0  0.905876
0  0.905876
0  0.939214
0  0.939214
0  0.939214
0  0.939214
0  0.939214
0  0.939214
0  0.939214
0  0.939214
0  0.945287
0  0.945287
0  0.945287
0  0.945287
0  0.945287
0  0.945287
0  0.945287
0  0.945287
0  0.945287
0  0.945287
0  0.945287
0  0.945287
1  0.313476
1  0.347957
1  0.347957
1  0.347957
1  0.347957
1  0.347957
1  0.347957
