	Cluster_0	Cluster_1	Cluster_2
EPHX3	5.551681003584229	5.568814193548387	5.8229484375
EPHX4	6.080700716845879	5.972038064516129	6.07056640625
EPM2A	5.507256989247312	5.49266	5.51099375
EPN1	11.329095698924732	11.214007096774194	11.212560937500001
EPN2	5.654621146953405	5.550447741935485	5.5154875
EPN3	6.761503225806451	6.5236251612903216	6.35415
EPO	5.361754838709677	5.331908387096774	5.43774609375
EPOR	6.124654121863799	5.919921290322581	5.7123625
EPPIN	5.591831899641576	5.570603225806451	5.59114609375
EPPK1	6.698813620071685	6.703807741935485	6.6367523437500004
EPRS	10.477617921146953	10.429792258064516	10.7259625
EPS15	7.13473835125448	7.224674838709677	7.152615625000001
EPS15L1	6.747287096774194	6.489896129032258	6.4385101562500004
EPS8	6.430029390681003	6.5261832258064505	6.44257421875
EPS8L1	5.668398566308244	5.669867741935485	5.590682812500001
EPS8L2	5.4639584229390685	5.447116129032257	5.44664921875
EPS8L3	5.434772043010752	5.441953548387096	5.44001796875
EPSTI1	7.869443010752688	8.478356774193548	9.10968046875
EPT1	7.01947670250896	6.588706451612903	6.93217265625
EPX	5.392044086021505	5.371518709677419	5.39254921875
EPYC	6.0677021505376345	6.355752903225807	6.560700000000001
EQTN	5.299963799283154	5.271076129032258	5.29490625
ERAL1	9.22105376344086	9.034988387096774	9.12278515625
ERAP1	5.6938089605734765	5.76081935483871	5.73073671875
ERAP2	6.8037	7.237745161290323	7.098318749999999
ERAS	5.372922580645161	5.349261290322581	5.3634484375
ERBB2	5.580485304659498	5.567123870967743	5.64522265625
ERBB2IP	5.91209641577061	5.8487064516129035	5.79228828125
ERBB3	7.269342652329749	6.90779935483871	6.40136875
ERBB4	5.783360931899641	5.697794838709677	5.779728124999999
ERC1	5.578336559139785	5.586412903225806	5.62369921875
ERC2	5.385138351254479	5.381663225806451	5.41982109375
ERCC1	8.070944444444443	8.241572258064517	7.9677875
ERCC2	6.572038709677419	6.464501935483872	6.515628906250001
ERCC3	7.700682078853046	7.486298709677419	7.6371046875
ERCC4	5.819544444444444	5.725971612903225	5.747845312499999
ERCC5	8.97069211469534	8.956489677419356	8.95575703125
ERCC6	5.705791756272402	5.710655483870968	5.728015624999999
ERCC6L	5.470771326164875	5.4298180645161285	5.5996328124999994
ERCC6L2	5.98813870967742	5.934687741935484	6.01784609375
ERCC8	5.747840501792114	5.810342580645162	5.82185234375
ERF	6.698701792114696	6.6512935483870965	6.654428125000001
ERG	5.611989605734768	5.697339354838709	5.7033296875
ERGIC1	7.743571684587814	7.725224516129032	7.24558359375
ERGIC2	6.717668458781362	6.7890425806451615	6.9829515625
ERGIC3	10.279919713261648	10.255924516129033	10.22514140625
ERH	9.011898924731183	9.006381290322581	8.851965625
ERI1	5.271122222222222	5.2773735483870965	5.29649140625
ERI2	5.859881720430108	5.770467096774193	5.64797421875
ERI3	7.001764516129032	6.940035483870968	7.092027343750001
ERICH1	7.1243215053763445	7.290885161290324	7.4530734375
ERICH3	6.0120971326164865	5.745375483870967	5.4649421875
ERICH5	5.347732258064516	5.389194193548387	5.47121640625
ERICH6	5.371481720430107	5.363565161290322	5.3380976562499995
ERICH6B	5.380667025089606	5.381572258064517	5.3696328125
ERLIN1	6.27450394265233	6.217756129032257	6.244046093749999
ERLIN2	6.206726164874551	6.203721935483871	6.061190625
ERMAP	5.333898566308244	5.375414838709678	5.375615625
ERMARD	7.690069892473119	7.473214838709678	7.208825781250001
ERMN	5.368520788530466	5.372532903225807	5.375831249999999
ERMP1	7.7823	7.4259238709677415	7.385250781250001
ERN1	5.892105017921146	6.091676129032258	6.13762734375
ERN2	5.396797849462366	5.383517419354838	5.4125875
ERO1LB	5.8531168458781355	5.776796129032258	5.68457578125
ERP27	8.044290322580645	8.329107741935484	8.2074296875
ERP29	6.403110035842293	6.511365161290323	6.65392734375
ERP44	6.041486021505376	5.9309658064516135	6.00318203125
ERRFI1	8.820102508960574	8.87680516129032	9.166051562500002
ESAM	7.492729032258064	7.878596774193547	7.4093
ESCO1	6.041244086021505	5.91941806451613	6.00624609375
ESCO2	5.289548028673835	5.288674838709677	5.331724218750001
ESD	8.128300000000001	8.344323225806452	8.11131953125
ESF1	5.226460573476702	5.2266109677419355	5.2457171875
ESM1	6.727435842293907	6.486963225806451	6.669453125
ESPL1	6.561880286738351	6.379465161290322	6.6953671875000005
ESPN	6.941603942652329	6.693221935483871	6.11492265625
