MB-0002	0.813872
MB-0010	0.443718
MB-0036	0.813872
MB-0059	0.856721
MB-0060	0.206543
MB-0101	0.529334
MB-0109	0.813872
MB-0111	0.856721
MB-0114	0.813872
MB-0115	0.69045
MB-0123	0.173879
MB-0125	0.752373
MB-0126	0.857677
MB-0128	0.101974
MB-0130	0.899284
MB-0131	0.813872
MB-0136	0.646348
MB-0138	0.658143
MB-0142	0.813872
MB-0145	0.548145
MB-0148	0.899284
MB-0149	0.69045
MB-0150	0.785898
MB-0152	0.69045
MB-0153	0.69045
MB-0154	0.658143
MB-0155	0.537066
MB-0157	0.444113
MB-0158	0.69045
MB-0159	0.69045
MB-0164	0.430383
MB-0168	0.697265
MB-0169	0.645225
MB-0171	0.803745
MB-0174	0.697265
MB-0175	0.67066
MB-0180	0.813872
MB-0184	0.857677
MB-0192	0.697265
MB-0201	0.658143
MB-0204	0.867025
MB-0205	0.430383
MB-0209	0.69045
MB-0214	0.610646
MB-0215	0.899284
MB-0222	0.658143
MB-0224	0.856721
MB-0225	0.752373
MB-0227	0.899284
MB-0229	0.752373
MB-0230	0.899284
MB-0231	0.841634
MB-0232	0.813872
MB-0234	0.763057
MB-0236	0.529334
MB-0239	0.548145
MB-0242	0.899284
MB-0245	0.867025
MB-0248	0.497885
MB-0249	0.627792
MB-0253	0.803745
MB-0258	0.372844
MB-0260	0.697265
MB-0263	0.658143
MB-0270	0.813872
MB-0275	0.679726
MB-0279	0.697265
MB-0280	0.372844
MB-0286	0.899284
MB-0290	0.697265
MB-0293	0.899284
MB-0294	0.101974
MB-0299	0.642004
MB-0303	0.69045
MB-0308	0.281667
MB-0311	0.371847
MB-0312	0.629808
MB-0316	0.69045
MB-0318	0.899284
MB-0320	0.658143
MB-0325	0.418219
MB-0327	0.473133
MB-0335	0.612342
MB-0347	0.841634
MB-0348	0.803745
MB-0356	0.419583
MB-0365	0.857677
MB-0366	0.856721
MB-0372	0.0244058
MB-0377	0.646348
MB-0381	0.658143
MB-0383	0.899284
MB-0394	0.857677
MB-0396	0.822189
MB-0397	0.529334
MB-0401	0.645477
MB-0402	0.658143
MB-0403	0.69045
MB-0405	0.691526
MB-0407	0.783072
MB-0410	0.101974
MB-0414	0.899284
MB-0420	0.642004
MB-0421	0.644917
MB-0423	0.857677
MB-0432	0.69045
MB-0436	0.69045
MB-0439	0.679726
MB-0443	0.658143
MB-0446	0.521697
MB-0451	0.529334
MB-0452	0.697265
MB-0454	0.691526
MB-0455	0.627792
MB-0460	0.841634
MB-0462	0.69045
MB-0463	0.240839
MB-0467	0.856721
MB-0471	0.813872
MB-0472	0.813872
MB-0475	0.658143
MB-0476	0.697265
MB-0479	0.69045
MB-0480	0.841634
MB-0481	0.899284
MB-0486	-0.0454118
MB-0487	0.899284
MB-0488	0.529334
MB-0489	0.69045
MB-0491	0.281667
MB-0492	0.856721
MB-0497	0.899284
MB-0500	0.841634
MB-0501	0.75791
MB-0503	0.857677
MB-0504	0.529334
MB-0507	0.645477
MB-0508	0.529334
MB-0509	0.529334
MB-0511	0.841634
MB-0516	0.69045
MB-0517	0.763057
MB-0524	0.658143
MB-0525	0.627792
MB-0535	0.899284
