MB-0002	2
MB-0010	2
MB-0036	1
MB-0059	2
MB-0060	2
MB-0101	2
MB-0109	2
MB-0111	2
MB-0114	0
MB-0115	1
MB-0123	0
MB-0125	2
MB-0126	2
MB-0128	0
MB-0130	2
MB-0131	2
MB-0136	0
MB-0138	0
MB-0142	2
MB-0145	2
MB-0148	2
MB-0149	2
MB-0150	2
MB-0152	1
MB-0153	2
MB-0154	0
MB-0155	2
MB-0157	1
MB-0158	2
MB-0159	0
MB-0164	1
MB-0168	0
MB-0169	0
MB-0171	0
MB-0174	2
MB-0175	1
MB-0180	1
MB-0184	2
MB-0192	0
MB-0201	1
MB-0204	0
MB-0205	0
MB-0209	2
MB-0214	2
MB-0215	2
MB-0222	0
MB-0224	2
MB-0225	2
MB-0227	0
MB-0229	0
MB-0230	2
MB-0231	2
MB-0232	1
MB-0234	0
MB-0236	0
MB-0239	0
MB-0242	0
MB-0245	0
MB-0248	2
MB-0249	1
MB-0253	2
MB-0258	2
MB-0260	0
MB-0263	0
MB-0270	1
MB-0275	0
MB-0279	0
MB-0280	2
MB-0286	0
MB-0290	0
MB-0293	0
MB-0294	2
MB-0299	2
MB-0303	1
MB-0308	2
MB-0311	1
MB-0312	1
MB-0316	2
MB-0318	2
MB-0320	0
MB-0325	2
MB-0327	0
MB-0335	2
MB-0347	2
MB-0348	2
MB-0356	0
MB-0365	2
MB-0366	2
MB-0372	2
MB-0377	0
MB-0381	1
MB-0383	0
MB-0394	2
MB-0396	2
MB-0397	0
MB-0401	1
MB-0402	0
MB-0403	2
MB-0405	1
MB-0407	0
MB-0410	0
MB-0414	2
MB-0420	1
MB-0421	1
MB-0423	0
MB-0432	2
MB-0436	1
MB-0439	2
MB-0443	0
MB-0446	2
MB-0451	2
MB-0452	0
MB-0454	2
MB-0455	1
MB-0460	0
MB-0462	1
MB-0463	0
MB-0467	2
MB-0471	2
MB-0472	2
MB-0475	2
MB-0476	2
MB-0479	0
MB-0480	2
MB-0481	2
MB-0486	2
MB-0487	2
MB-0488	0
MB-0489	1
MB-0491	0
MB-0492	2
MB-0497	2
MB-0500	2
MB-0501	1
MB-0503	2
MB-0504	0
MB-0507	0
MB-0508	0
MB-0509	2
MB-0511	2
MB-0516	2
MB-0517	2
MB-0524	0
MB-0525	2
MB-0535	2
MB-0536	2
MB-0539	1
MB-0540	2
MB-0541	2
MB-0547	0
MB-0554	2
MB-0558	2
MB-0559	2
MB-0570	2
MB-0571	0
MB-0573	2
MB-0577	2
MB-0583	0
MB-0584	1
MB-0588	2
MB-0591	0
MB-0592	2
MB-0596	0
MB-0605	0
MB-0606	2
MB-0611	0
MB-0613	1
MB-0617	2
MB-0618	0
MB-0628	0
MB-0630	2
MB-0632	2
MB-0635	2
MB-0637	1
MB-0640	0
MB-0642	2
MB-0654	0
MB-0655	0
MB-0656	1
MB-0657	1
MB-0659	2
MB-0661	1
MB-0662	1
MB-0663	2
MB-0869	2
MB-0874	2
MB-0876	2
MB-0880	1
MB-0907	1
MB-4000	2
MB-4001	2
MB-4003	2
MB-4004	2
MB-4011	1
MB-4012	2
MB-4120	2
MB-4139	2
MB-4140	1
MB-4141	2
MB-4145	1
MB-4154	2
MB-4171	2
MB-4212	2
MB-4230	2
MB-4266	2
MB-4289	2
MB-4293	2
MB-4343	2
MB-4408	2
MB-4421	2
MB-4529	0
MB-4616	1
MB-4618	2
MB-4630	2
MB-4639	2
MB-4640	0
MB-4643	2
MB-4648	2
MB-4649	2
MB-4651	0
MB-4653	0
MB-4654	1
MB-4661	2
MB-4663	2
MB-4665	2
MB-4667	2
MB-4669	2
MB-4670	2
MB-4671	1
MB-4672	2
MB-4675	1
MB-4679	2
MB-4681	2
MB-4682	0
MB-4691	2
MB-4692	2
MB-4694	2
MB-4696	2
MB-4697	0
MB-4701	0
MB-4702	2
MB-4704	2
MB-4705	0
MB-4706	2
MB-4707	2
MB-4709	2
MB-4710	0
MB-4712	2
MB-4716	0
MB-4717	2
MB-4718	0
MB-4722	2
MB-4723	1
MB-4724	1
MB-4730	1
MB-4735	2
MB-4738	0
MB-4739	0
MB-4743	0
MB-4749	2
MB-4758	2
MB-4762	2
MB-4764	0
MB-4769	2
MB-4770	1
MB-4771	0
MB-4782	2
MB-4784	2
MB-4785	0
MB-4787	2
MB-4790	2
MB-4791	2
MB-4796	1
MB-4797	0
MB-4800	2
MB-4802	1
MB-4805	2
MB-4809	2
MB-4814	2
MB-4822	0
MB-4823	1
MB-4825	1
MB-4827	0
