MB-0002	0.13971
MB-0010	0.0807588
MB-0036	0.123433
MB-0059	0.141486
MB-0060	0.00183655
MB-0101	0.0316641
MB-0109	0.0587302
MB-0111	0.0992235
MB-0114	0.158731
MB-0115	0.1128
MB-0123	0.0820861
MB-0125	0.161064
MB-0126	0.122399
MB-0128	-0.00339954
MB-0130	0.0565574
MB-0131	0.0890681
MB-0136	0.026754
MB-0138	0.131075
MB-0142	0.116065
MB-0145	0.108281
MB-0148	0.0626148
MB-0149	0.144329
MB-0150	0.0338905
MB-0152	0.0596794
MB-0153	0.0267586
MB-0154	0.0781979
MB-0155	0.0522163
MB-0157	-0.0090484
MB-0158	0.0647647
MB-0159	0.053522
MB-0164	0.0775188
MB-0168	-0.0212934
MB-0169	0.0360903
MB-0171	0.0543572
MB-0174	0.0146646
MB-0175	0.0974849
MB-0180	0.14528
MB-0184	0.113424
MB-0192	0.10194
MB-0201	-0.0193818
MB-0204	0.061912
MB-0205	0.0480578
MB-0209	0.130864
MB-0214	0.0602116
MB-0215	0.0706403
MB-0222	-0.0328633
MB-0224	0.0788363
MB-0225	0.0941862
MB-0227	0.0641328
MB-0229	0.141191
MB-0230	-0.00990838
MB-0231	0.0973421
MB-0232	0.124318
MB-0234	0.0987834
MB-0236	0.0399599
MB-0239	0.0200776
MB-0242	0.0740848
MB-0245	0.0538659
MB-0248	0.132423
MB-0249	0.0462332
MB-0253	0.139165
MB-0258	0.110301
MB-0260	0.0760274
MB-0263	0.085634
MB-0270	0.091906
MB-0275	-0.00438378
MB-0279	0.0384992
MB-0280	0.131249
MB-0286	0.0720386
MB-0290	0.0898192
MB-0293	0.0948819
MB-0294	0.0494257
MB-0299	0.0887657
MB-0303	0.029685
MB-0308	0.0872456
MB-0311	0.0975039
MB-0312	0.143508
MB-0316	0.0683014
MB-0318	0.0253798
MB-0320	0.0852751
MB-0325	-0.0195484
MB-0327	0.0975253
MB-0335	0.137151
MB-0347	0.104083
MB-0348	0.16869
MB-0356	0.0874377
MB-0365	0.0999328
MB-0366	0.142013
MB-0372	0.104265
MB-0377	-0.0101998
MB-0381	0.0275437
MB-0383	0.0518912
MB-0394	0.0810452
MB-0396	0.139338
MB-0397	0.0722651
MB-0401	0.0731651
MB-0402	-0.0237397
MB-0403	0.123115
MB-0405	0.143754
MB-0407	0.124922
MB-0410	-0.00162055
MB-0414	0.0936384
MB-0420	0.0571115
MB-0421	0.0660609
MB-0423	0.0141466
MB-0432	0.133732
MB-0436	0.0558341
MB-0439	0.143464
MB-0443	-0.00244894
MB-0446	0.0201895
MB-0451	0.0849719
MB-0452	0.0353343
MB-0454	0.136889
MB-0455	-0.0474905
MB-0460	0.0667952
MB-0462	-0.0987608
MB-0463	0.103929
MB-0467	0.0119519
MB-0471	0.150087
MB-0472	0.146746
MB-0475	0.00602098
MB-0476	0.147764
MB-0479	0.0169412
MB-0480	0.140381
MB-0481	0.100257
MB-0486	0.105729
MB-0487	0.0598288
MB-0488	-0.000721144
