	Cluster_0	Cluster_1	Cluster_2
DHTKD1	6.927655128205127	6.884706018518519	6.662631052631578
DHX15	9.672441025641024	9.764534722222223	9.775763157894737
DHX16	8.600740384615385	8.60765648148148	8.551113157894736
DHX29	7.899136538461539	8.330716203703703	8.296473157894736
DHX30	6.042021794871794	5.918855555555556	5.994571052631579
DHX32	8.69983782051282	8.86790787037037	8.886138947368421
DHX33	7.641373717948716	7.673012037037038	7.552107894736842
DHX34	6.270535256410256	6.220741203703704	6.359131578947369
DHX35	6.8917506410256415	6.9746856481481485	6.933075263157896
DHX36	7.319823076923078	7.187953703703704	7.13324
DHX37	6.680531410256409	6.720167129629629	6.6476694736842115
DHX38	6.799680769230769	6.5409138888888885	6.58873
DHX40	7.9499903846153845	8.201335648148147	8.031938947368422
DHX57	5.52826923076923	5.511035185185186	5.503605789473684
DHX58	7.292102564102564	7.743160648148148	7.571802631578947
DHX8	6.4056096153846145	6.589481944444445	6.458387894736841
DHX9	7.022667948717949	6.878183796296296	6.829669999999999
DIABLO	6.212445512820513	5.9876856481481475	5.9922731578947355
DIAPH1	8.021156410256411	7.88406712962963	7.801393684210526
DIAPH2	7.348582692307693	7.010850462962963	7.046693684210526
DIAPH3	5.880528205128205	5.694918981481482	5.59759052631579
DICER1	5.747213461538461	5.876947685185185	5.806613684210526
DIDO1	6.412507051282051	6.392247222222222	6.400496842105263
DIEXF	5.4040737179487195	5.397686574074073	5.3874968421052625
DIMT1	8.686340384615384	8.676454166666668	8.730786315789475
DIO1	5.750708333333334	6.82315462962963	6.512212631578948
DIO2	7.5251833333333344	6.942862037037037	7.655368947368422
DIO3	5.3348	5.3536120370370375	5.349652105263159
DIP2A	5.718682051282051	5.689287962962963	5.747810526315791
DIP2B	8.089610897435897	8.188543518518518	8.177354210526316
DIRAS1	5.47419358974359	5.4446916666666665	5.434649473684211
DIRAS2	5.455296153846154	5.418525925925926	5.427914736842105
DIRAS3	5.584878846153846	5.630121296296296	5.632372631578947
DIRC2	8.14231217948718	8.265835185185185	8.16997
DIS3	5.705785897435897	5.76566111111111	5.743495789473685
DIS3L	8.184963461538462	8.729082407407407	8.581693684210526
DIS3L2	6.570197435897437	6.680356944444445	6.565021578947369
DISC1	5.3580250000000005	5.3386300925925925	5.34109105263158
DISP1	6.635533974358974	6.89588287037037	6.8694063157894725
DISP2	5.664141025641025	5.984369444444444	5.720763684210526
DIXDC1	6.335149358974359	6.4853398148148145	6.654344736842105
DKC1	9.571596153846155	9.299914351851852	9.166442105263158
DKK1	5.953290384615385	5.538873611111111	5.634841052631579
DKK2	5.564430128205127	5.5477847222222225	5.59652
DKK3	5.5735820512820515	5.592867129629629	5.569047368421052
DKK4	5.401966666666667	5.488821296296296	5.40454052631579
DKKL1	5.694576923076923	5.6433	5.6282657894736845
DLAT	7.13840512820513	6.996246759259259	6.9225936842105265
DLC1	6.2415102564102565	6.389505092592593	6.618184210526316
DLD	7.624794230769232	7.364814351851852	7.39581052631579
DLEC1	5.47446923076923	5.490240277777779	5.478157368421052
DLEU1	6.068401282051282	6.142263888888888	6.043178421052631
DLEU2L	5.664471794871795	5.641165740740741	5.611718947368421
DLEU7	5.4149128205128205	5.427636111111111	5.411616842105262
DLG1	5.466073717948718	5.465583796296296	5.466229999999999
DLG2	5.62655	5.554993518518518	5.638825263157894
DLG3	5.977849999999999	6.189973611111111	6.045858947368419
DLG4	6.038301282051282	6.364965277777777	6.2145636842105265
DLG5	5.740951923076923	5.996097685185185	5.932837368421054
DLGAP1	5.307415384615384	5.31020787037037	5.285546842105264
DLGAP2	6.096448717948718	6.095894444444444	6.076021052631579
DLGAP3	5.322121153846154	5.315491666666667	5.329643157894737
DLGAP4	5.531414743589743	5.513694907407408	5.496818421052631
DLGAP5	6.817260256410257	6.397953240740741	6.133733684210527
DLK1	5.758624999999999	5.439245833333333	5.6718905263157895
DLK2	5.466873717948718	5.439811111111112	5.479931052631579
DLL1	6.917792948717949	6.639133796296297	7.0184184210526315
DLL3	5.586576282051282	5.430214814814814	5.399582105263158
DLL4	5.51055641025641	5.5229888888888885	5.496813684210527
DLST	7.086828205128206	7.1333874999999995	7.044065789473685
DLX1	5.6514500000000005	5.722306018518517	5.717782631578949
DLX2	5.392871153846154	5.434156018518519	5.422408421052631
DLX3	6.086533333333334	6.133212500000001	6.156632105263157
DLX4	5.398491666666667	5.412791203703704	5.405267894736842
DLX5	6.271308974358973	5.694399074074074	5.825773684210526
DLX6	5.340554487179488	5.291479166666666	5.294340000000002
DMAP1	8.463944230769231	8.593033796296297	8.566407368421054
DMBT1	5.516614743589744	5.5366175925925925	5.520127894736843
DMBX1	5.46217435897436	5.445635185185186	5.419516315789473
DMC1	5.490897435897436	5.533199537037037	5.481996842105263
DMD	5.552358333333334	5.452333333333335	5.494868947368421
DMGDH	5.391744871794872	5.374111574074074	5.414040000000001
DMKN	6.885757051282051	7.220189814814814	7.452715789473684
DMP1	5.250789102564103	5.254351388888888	5.262997368421052
DMPK	5.616348076923076	5.746134722222222	5.7299647368421045
DMRT1	5.369055128205128	5.278700925925926	5.2599210526315785
DMRT2	5.514926282051283	5.441730555555556	5.544908421052631
DMRT3	5.414852564102564	5.302804166666665	5.360366842105263
DMRTA1	5.491123076923077	5.366958333333334	5.405124736842105
DMRTA2	5.4647250000000005	5.400217592592593	5.403098421052632
DMRTB1	5.434972435897436	5.434127314814814	5.420362631578947
DMRTC1	5.525267948717949	5.546130092592592	5.524993684210527
DMRTC1B	5.4190314102564106	5.4318587962962965	5.393254736842105
DMRTC2	5.300563461538461	5.3105375	5.296195263157895
DMTF1	7.554496153846155	7.7405685185185185	7.726075263157894
DMTN	8.831801923076922	8.901662037037037	8.95182947368421
DMWD	6.900468589743591	7.0540115740740745	7.048648947368422
DMXL1	5.324320512820513	5.407156018518517	5.370352631578948
DMXL2	6.336530769230769	6.272869444444445	6.248167368421053
DNA2	6.12827435897436	6.141804629629631	6.026285263157895
DNAAF1	5.751248076923077	6.55817175925926	6.379342631578948
DNAAF2	6.680610256410257	6.718753240740741	6.601842105263159
DNAAF3	5.889500641025641	6.564768981481482	6.564935789473683
DNAH10	5.35593717948718	5.3662634259259265	5.346730526315788
DNAH10OS	5.372462820512821	5.405885648148148	5.3926221052631576
DNAH11	5.332636538461538	5.294636111111111	5.2861936842105255
DNAH12	5.446455769230769	5.479127314814815	5.458805263157896
DNAH14	5.509603205128205	5.550607407407408	5.544324736842106
DNAH17	5.386889743589744	5.329118518518519	5.3475399999999995
DNAH2	5.8673416666666665	6.0996375	6.173432105263157
DNAH3	5.363999358974359	5.375592592592593	5.356213157894737
DNAH5	5.694407692307693	5.86505925925926	5.785372105263158
DNAH6	5.459751923076923	5.508829629629629	5.5140710526315795
DNAH7	5.7521929487179495	5.99528287037037	5.951971578947369
DNAH8	5.462424358974358	5.434785648148148	5.435320000000002
DNAH9	5.306691666666667	5.331123148148148	5.325714736842105
DNAI1	5.528770512820513	5.883783333333333	5.696682105263158
DNAI2	6.023632692307692	6.024574537037038	5.9762384210526305
DNAJA1	10.976503846153847	10.760815277777779	10.704513684210529
DNAJA2	9.667307692307691	9.485137037037036	9.475827368421053
DNAJA3	9.586823076923077	9.911062962962964	9.710126315789473
DNAJA4	8.763048076923077	9.44428287037037	9.169231578947368
DNAJB1	8.658416025641024	8.803777314814814	8.720882105263158
DNAJB11	9.72317948717949	9.296364351851853	9.223123157894737
DNAJB12	6.665741666666667	6.818427314814814	6.79164105263158
DNAJB13	5.432658333333333	5.44476574074074	5.425288947368421
DNAJB14	6.338776282051282	6.373269444444444	6.3079052631578945
DNAJB2	7.780556410256413	7.884127314814815	7.824013684210527
DNAJB3	5.473159615384615	5.452355092592592	5.457732105263159
DNAJB4	5.5812	5.489662962962962	5.534743684210528
DNAJB5	5.744292307692308	5.663221296296296	5.7245478947368404
DNAJB6	9.206075000000002	8.990819907407408	9.05778105263158
DNAJB7	5.3653967948717955	5.36252824074074	5.359777368421053
DNAJB8	5.618519871794872	5.60629074074074	5.591527368421052
DNAJB9	8.036762179487178	7.933923148148148	7.829874210526316
DNAJC1	5.895178205128205	6.312131481481481	6.060584210526316
DNAJC10	7.106761538461539	7.181089351851852	7.056771578947368
DNAJC11	6.108265384615384	6.013105092592593	5.987584210526316
DNAJC12	7.0554865384615395	9.564949074074073	9.034154210526317
DNAJC13	7.3221384615384615	7.319556018518519	7.306058421052632
DNAJC14	8.52003717948718	8.679748148148148	8.627411052631578
DNAJC16	5.7786307692307695	5.841129629629631	5.80914052631579
DNAJC18	5.858789743589743	5.893099537037038	5.899810000000001
DNAJC2	5.421744230769231	5.40389537037037	5.397886842105263
DNAJC22	6.346916666666667	6.5694537037037035	6.750044736842105
DNAJC24	7.001560897435898	7.169745370370371	7.137282105263157
DNAJC27	6.857402564102565	7.094795370370371	7.085965263157894
DNAJC28	5.432871153846153	5.440055555555556	5.428898947368421
DNAJC3	6.622200641025641	6.229804166666667	6.157723157894737
DNAJC5	6.887210256410256	7.025311111111112	6.791552631578948
DNAJC5B	5.357166666666667	5.276164814814815	5.2836763157894735
DNAJC5G	5.384314743589743	5.384194444444445	5.371733684210526
DNAJC6	5.36034358974359	5.373886111111111	5.373713157894737
DNAJC7	8.019294230769232	8.218257407407407	7.988651578947369
DNAJC8	11.111526282051281	11.006690277777777	11.139386315789475
DNAJC9	9.393452564102564	9.09966898148148	8.968172105263157
DNAL1	5.80063717948718	5.953035185185184	5.877716315789473
DNAL4	9.159832692307692	9.446408333333332	9.305750526315789
DNALI1	6.7040307692307675	8.833848148148148	8.601155263157894
DNASE1	5.946585897435898	6.007677314814815	5.866783157894736
DNASE1L1	5.902689743589743	5.883328240740741	5.852217368421052
DNASE1L2	5.670496794871795	6.0337402777777775	5.921637894736842
DNASE1L3	6.148902564102564	5.590530092592593	5.981648947368422
DNASE2B	5.489288461538461	5.5392875	5.50045
DND1	5.342335256410256	5.3687300925925925	5.356994210526317
DNER	5.604178846153846	5.3240842592592585	5.317695263157894
DNHD1	5.689046794871795	5.729115277777778	5.674301578947368
DNLZ	8.651139743589745	8.527974537037037	8.560427894736844
DNM1	5.860312179487179	5.90080925925926	6.087815789473684
DNM1L	7.390728846153847	7.33122175925926	7.254407894736842
DNM1P46	5.380560897435898	5.381115740740741	5.386814736842105
DNM2	7.4111403846153845	7.356043055555555	7.275892105263158
DNM3	5.85944358974359	5.653417592592592	5.846586315789474
DNMBP	5.431591025641026	5.443957870370371	5.4346110526315785
DNMT1	10.429927564102565	10.090517592592594	10.124420526315788
DNMT3A	5.490416025641026	5.467073611111111	5.4714478947368415
DNMT3B	5.639496794871794	5.597903240740742	5.579572105263159
DNMT3L	5.421776282051282	5.391263425925926	5.388884736842106
DNPEP	6.8768730769230775	7.060825	6.9075342105263156
DNPH1	7.305102564102564	7.204187037037037	7.165785263157896
DNTT	5.399241025641025	5.407122222222222	5.391962105263158
DNTTIP1	8.518719871794872	8.433435185185186	8.31836157894737
DNTTIP2	5.380873076923078	5.332223611111111	5.3417
DOC2A	5.371110256410256	5.702490277777778	5.5756615789473685
DOC2B	5.502858333333333	5.538770833333334	5.567116842105262
DOCK1	7.250608974358973	7.626753240740741	7.834417894736843
DOCK10	8.084530128205127	7.6543375000000005	7.8614615789473685
DOCK11	7.570612820512822	6.653301388888889	7.118456842105264
DOCK2	8.790460897435898	7.723561574074074	8.180760526315789
DOCK3	5.437190384615385	5.366714814814815	5.297442631578948
DOCK4	5.422096794871795	5.380797222222221	5.381535789473684
DOCK5	6.0846833333333326	5.907209259259258	5.952053684210525
DOCK6	6.913990384615384	7.068913425925926	7.082753684210527
DOCK7	6.545169871794871	6.352045833333334	6.356342105263158
DOCK8	7.232466025641027	6.705681944444444	6.954018947368421
DOCK9	6.17238141025641	6.235874074074075	6.210171578947366
DOHH	5.974596794871795	6.034057407407407	5.904774736842106
DOK1	5.521571153846153	5.541733333333333	5.5005152631578955
DOK2	5.710010897435898	5.4725375	5.515196842105263
DOK3	5.633983974358974	5.475569907407408	5.496926842105263
DOK4	6.097070512820513	6.0955518518518526	6.092132105263157
DOK5	5.620268589743589	5.413436574074074	5.490913684210526
