MB-0002	1
MB-0010	1
MB-0036	1
MB-0059	2
MB-0060	0
MB-0101	2
MB-0109	0
MB-0111	2
MB-0114	1
MB-0115	0
MB-0123	2
MB-0125	1
MB-0126	1
MB-0128	2
MB-0130	2
MB-0131	1
MB-0136	2
MB-0138	2
MB-0142	1
MB-0145	2
MB-0148	0
MB-0149	0
MB-0150	0
MB-0152	0
MB-0153	0
MB-0154	2
MB-0155	0
MB-0157	0
MB-0158	0
MB-0159	0
MB-0164	0
MB-0168	2
MB-0169	2
MB-0171	2
MB-0174	0
MB-0175	1
MB-0180	1
MB-0184	1
MB-0192	0
MB-0201	0
MB-0204	2
MB-0205	2
MB-0209	0
MB-0214	0
MB-0215	2
MB-0222	0
MB-0224	2
MB-0225	1
MB-0227	2
MB-0229	1
MB-0230	0
MB-0231	1
MB-0232	1
MB-0234	2
MB-0236	2
MB-0239	2
MB-0242	2
MB-0245	2
MB-0248	2
MB-0249	0
MB-0253	1
MB-0258	1
MB-0260	2
MB-0263	2
MB-0270	1
MB-0275	2
MB-0279	0
MB-0280	1
MB-0286	0
MB-0290	1
MB-0293	0
MB-0294	0
MB-0299	0
MB-0303	0
MB-0308	2
MB-0311	1
MB-0312	1
MB-0316	0
MB-0318	0
MB-0320	2
MB-0325	0
MB-0327	2
MB-0335	1
MB-0347	0
MB-0348	1
MB-0356	2
MB-0365	0
MB-0366	1
MB-0372	0
MB-0377	0
MB-0381	0
MB-0383	1
MB-0394	2
MB-0396	0
MB-0397	2
MB-0401	0
MB-0402	2
MB-0403	0
MB-0405	1
MB-0407	1
MB-0410	0
MB-0414	0
MB-0420	0
MB-0421	1
MB-0423	2
MB-0432	0
MB-0436	0
MB-0439	1
MB-0443	0
MB-0446	0
MB-0451	2
MB-0452	2
MB-0454	1
MB-0455	0
MB-0460	0
MB-0462	0
MB-0463	2
MB-0467	0
MB-0471	1
MB-0472	1
MB-0475	0
MB-0476	0
MB-0479	0
MB-0480	1
MB-0481	0
MB-0486	1
MB-0487	2
MB-0488	2
MB-0489	0
MB-0491	0
MB-0492	1
MB-0497	1
MB-0500	0
MB-0501	1
MB-0503	2
MB-0504	2
MB-0507	2
MB-0508	2
MB-0509	0
MB-0511	2
MB-0516	0
MB-0517	1
MB-0524	2
MB-0525	0
MB-0535	1
MB-0536	0
MB-0539	0
MB-0540	0
MB-0541	1
MB-0547	2
MB-0554	2
MB-0558	0
MB-0559	1
MB-0570	1
MB-0571	2
MB-0573	0
MB-0577	1
MB-0583	1
MB-0584	2
MB-0588	0
MB-0591	1
MB-0592	1
MB-0596	2
MB-0605	2
MB-0606	1
MB-0611	0
MB-0613	0
MB-0617	0
MB-0618	1
MB-0628	1
MB-0630	1
MB-0632	0
MB-0635	0
MB-0637	0
MB-0640	2
MB-0642	1
MB-0654	1
