0  -0.445628
0  -0.37434
0  -0.364703
0  -0.320101
0  -0.320101
0  -0.293959
0  -0.293959
0  -0.291252
0  -0.206364
0  -0.203913
0  -0.186069
0  -0.184211
0  -0.184211
0  -0.184211
0  -0.125993
0  -0.110158
0  -0.0855332
0  -0.0696237
0  -0.0571935
0  -0.0114377
0  -0.0057155
0  0.00244278
0  0.018321
0  0.0273054
0  0.0739236
0  0.11647
0  0.124628
0  0.165186
0  0.166684
0  0.211611
0  0.211871
0  0.230592
0  0.245885
0  0.245885
0  0.247142
0  0.252854
0  0.274353
0  0.32038
0  0.333965
0  0.346337
0  0.349462
0  0.353955
0  0.379186
0  0.379186
0  0.384003
0  0.384003
0  0.384003
0  0.384003
0  0.398068
0  0.419862
0  0.419862
0  0.434533
0  0.462593
0  0.462593
0  0.462593
0  0.462593
0  0.4828
0  0.4828
0  0.484641
0  0.484641
0  0.484641
0  0.484641
0  0.484641
0  0.511635
0  0.512972
0  0.514182
0  0.514953
0  0.514953
0  0.52355
0  0.52355
0  0.525109
0  0.528922
0  0.528979
0  0.535745
0  0.541587
0  0.541587
0  0.546434
0  0.546434
0  0.546434
0  0.546434
0  0.546434
0  0.546434
0  0.548345
0  0.548345
0  0.548345
0  0.548345
0  0.548345
0  0.548345
0  0.548345
0  0.548345
0  0.550416
0  0.551243
0  0.551243
0  0.551243
0  0.551243
0  0.551243
0  0.551243
0  0.551243
0  0.551243
0  0.551243
0  0.551243
0  0.551243
0  0.55279
0  0.552845
0  0.554046
0  0.556743
0  0.556743
0  0.556743
0  0.556743
0  0.556743
0  0.577713
0  0.587182
0  0.587182
0  0.587182
0  0.587182
0  0.588942
0  0.588942
0  0.595865
0  0.597378
0  0.597378
0  0.597378
0  0.597378
0  0.597378
0  0.602793
0  0.603479
0  0.603479
0  0.606243
0  0.607991
0  0.607991
0  0.607991
0  0.607991
0  0.617934
0  0.617934
0  0.617934
0  0.617934
0  0.621446
0  0.621446
0  0.621446
0  0.621446
0  0.625876
0  0.625876
0  0.625876
0  0.625876
0  0.637627
0  0.641349
0  0.641349
0  0.646148
0  0.659318
0  0.669227
0  0.678586
0  0.684024
0  0.684024
0  0.684024
0  0.698065
0  0.71407
0  0.71407
1  -0.292368
1  -0.271688
1  -0.22566
1  -0.22566
1  -0.22566
1  -0.22566
1  -0.135889
1  0.0413676
1  0.0627202
1  0.180879
1  0.180879
1  0.215655
1  0.219037
1  0.228904
1  0.228904
1  0.229647
1  0.233365
